ISIN,Company_Name,BSE_Symbol,NSE_Symbol,Security Code,Face_Value,ON_BSE,ON_NSE
INE124M01015,Sunil Industries Ltd,SUNILTX,N/A,521232.0,10.0,1,0
INE124Y01010,Pashupati Cotspin Limited,PASHUPATI,PASHUPATI,544448.0,10.0,1,1
INE125D01011,ABC India Ltd,ABCINDQ,N/A,520123.0,10.0,1,0
INE125F01032,Onesource Industries And Ventures Ltd,OIVL,N/A,530805.0,1.0,1,0
INE125G01014,Edvenswa Enterprises Ltd,EDVENSWA,N/A,517170.0,10.0,1,0
INE126A01031,EID Parry India Limited,EIDPARRY,EIDPARRY,500125.0,1.0,1,1
INE126J01016,Apollo Pipes Limited,APOLLOPIPE,APOLLOPIPE,531761.0,10.0,1,1
INE126M01010,Indiabulls Limited,IBULLSLTD,IBULLSLTD,533520.0,2.0,1,1
INE127B01011,The Hi-Tech Gears Limited,HITECHGEAR,HITECHGEAR,522073.0,10.0,1,1
INE127D01025,HDFC Asset Management Company Limited,HDFCAMC,HDFCAMC,541729.0,5.0,1,1
INE127I01024,Goodluck India Limited,GOODLUCK,GOODLUCK,530655.0,2.0,1,1
INE127T01021,K.P. Energy Limited,KPEL,KPEL,539686.0,5.0,1,1
INE128A01029,Eveready Industries India Limited,EVEREADY,EVEREADY,531508.0,5.0,1,1
INE128G01018,Vardhan Capital & Finance Ltd,VARDHANCFL,N/A,542931.0,10.0,1,0
INE128R01023,Kretto Syscon Ltd,KRETTOSYS,N/A,531328.0,1.0,1,0
INE128S01021,Five-Star Business Finance Limited,FIVESTAR,FIVESTAR,543663.0,1.0,1,1
INE128X01021,Archean Chemical Industries Limited,ACI,ACI,543657.0,2.0,1,1
INE129A01019,GAIL (India) Limited,GAIL,GAIL,532155.0,10.0,1,1
INE129Z01016,Sintercom India Limited,N/A,SINTERCOM,N/A,10.0,0,1
INE12IB01015,Infonative Solutions Ltd,INFONATIVE,N/A,544393.0,1.0,1,0
INE12NJ01018,Sambhv Steel Tubes Limited,SAMBHV,SAMBHV,544430.0,10.0,1,1
INE12P101018,Chiraharit Ltd,CHIRAHARIT,N/A,544561.0,1.0,1,0
INE12P601017,Globtier Infotech Ltd,GLOBTIER,N/A,544494.0,10.0,1,0
INE12QA01010,Landmark Global Learning Ltd,LGLL,N/A,544341.0,10.0,1,0
INE12UN01015,Shadowfax Technologies Limited,SHADOWFAX,SHADOWFAX,544685.0,10.0,1,1
INE12UR01024,Fujiyama Power Systems Limited,UTLSOLAR,UTLSOLAR,544613.0,1.0,1,1
INE130701019,Valencia India Ltd,VALINDIA,N/A,544433.0,10.0,1,0
INE130B01031,Surana Telecom and Power Limited,SURANAT&P,SURANAT&P,517530.0,1.0,1,1
INE130F01016,Key Corporation Ltd,KEYCORP,N/A,507948.0,10.0,1,0
INE130L01014,Enkei Wheels (India) Ltd,ENKEIWHEL,N/A,533477.0,5.0,1,0
INE130N01010,Unijolly Investments Company Ltd,UNIJOLL,N/A,503671.0,10.0,1,0
INE131A01031,Gujarat Mineral Development Corporation Limited,GMDCLTD,GMDCLTD,532181.0,2.0,1,1
INE131B01039,Relaxo Footwears Limited,RELAXO,RELAXO,530517.0,1.0,1,1
INE131C01011,Disa India Ltd,DISAQ,N/A,500068.0,10.0,1,0
INE131D01019,GK Consultants Ltd,GKCONS,N/A,531758.0,10.0,1,0
INE131H01028,IndiaNivesh Ltd,INDIANVSH,N/A,501700.0,1.0,1,0
INE131N01018,Jointeca Education Solutions Ltd,JOINTECAED,N/A,534659.0,10.0,1,0
INE131O01024,Signature Green Corporation Ltd,SIGNGCL,N/A,507663.0,10.0,1,0
INE131Q01011,Asia Capital Ltd,ASIACAP,N/A,538777.0,10.0,1,0
INE132201018,Accord Transformer & Switchgear Ltd,ACCORDTS,N/A,544710.0,10.0,1,0
INE132C01027,Suryalata Spinning Mills Ltd,SURYALA,N/A,514138.0,10.0,1,0
INE132E01015,Deccan Polypacks Ltd,DECPO,N/A,531989.0,10.0,1,0
INE132F01038,NCL Research & Financial Services Ltd,NCLRESE,N/A,530557.0,1.0,1,0
INE132H01018,Aurionpro Solutions Limited,AURIONPRO,AURIONPRO,532668.0,10.0,1,1
INE132V01019,Vinayak Vanijya Ltd,VINVANI,N/A,512517.0,10.0,1,0
INE133A01011,Akzo Nobel India Limited,AKZOINDIA,AKZOINDIA,500710.0,10.0,1,1
INE133B01027,Kesar Enterprises Ltd,KESARENT,N/A,507180.0,1.0,1,0
INE133C01033,Kesar Petroproducts Ltd,KESARPE,N/A,524174.0,1.0,1,0
INE133D01023,Artson Ltd,ARTSON,N/A,522134.0,1.0,1,0
INE133E01013,Tilaknagar Industries Limited,TI,TI,507205.0,10.0,1,1
INE133Y01011,IFGL Refractories Limited,IFGLEXPOR,IFGLEXPOR,540774.0,10.0,1,1
INE134B01017,Kirloskar Electric Company Limited,KECL,KECL,533193.0,10.0,1,1
INE134E01011,Power Finance Corporation Limited,PFC,PFC,532810.0,10.0,1,1
INE134R01013,Anand Projects Ltd,ANANDPROJ,N/A,501630.0,10.0,1,0
INE135C01012,Sahara Housingfina Corporation Ltd,SAHARAHOUS,N/A,511533.0,10.0,1,0
INE135H01029,Tomorrow Technologies Global Innovations Ltd,TTGIL,N/A,512018.0,1.0,1,0
INE136B01020,Cyient Limited,CYIENT,CYIENT,532175.0,5.0,1,1
INE136C01044,HCP Plastene Bulkpack Ltd,HPBL,N/A,526717.0,10.0,1,0
INE136S01016,Neogen Chemicals Limited,NEOGEN,NEOGEN,542665.0,10.0,1,1
INE137C01018,Alphageo (India) Limited,ALPHAGEO,ALPHAGEO,526397.0,10.0,1,1
INE137E01014,Amit Securities Ltd,AMITSEC,N/A,531557.0,10.0,1,0
INE137I01015,GRP Limited,GRPLTD,GRPLTD,509152.0,10.0,1,1
INE137M01017,SAB Industries Ltd,SAB,N/A,539112.0,10.0,1,0
INE138A01028,Peninsula Land Limited,PENINLAND,PENINLAND,503031.0,2.0,1,1
INE138B01018,Duro Pack Ltd,DUROPACK,N/A,526355.0,10.0,1,0
INE138C01024,Kanoria Chemicals & Industries Limited,KANORICHEM,KANORICHEM,506525.0,5.0,1,1
INE138O01029,IND Renewable Energy Ltd,INDRENEW,N/A,536709.0,10.0,1,0
INE138Y01010,Kfin Technologies Limited,KFINTECH,KFINTECH,543720.0,10.0,1,1
INE139A01034,National Aluminium Company Limited,NATIONALUM,NATIONALUM,532234.0,5.0,1,1
INE139B01016,UCAL LIMITED,UCAL,UCAL,500464.0,10.0,1,1
INE139D01020,Yuvraaj Hygiene Products Ltd,YUVRAAJHPL,N/A,531663.0,1.0,1,0
INE139E01028,Nivaka Fashions Ltd,NIVAKA,N/A,542206.0,1.0,1,0
INE139I01011,Barak Valley Cements Limited,BVCL,BVCL,532916.0,10.0,1,1
INE139J01019,Ventura Guaranty Ltd,SHYAM,N/A,512060.0,10.0,1,0
INE139R01012,Fusion Finance Limited,FUSION,FUSION,543652.0,10.0,1,1
INE13B501022,Saatvik Green Energy Limited,SAATVIKGL,SAATVIKGL,544526.0,2.0,1,1
INE13VU01016,Beezaasan Explotech Ltd,BEEZAASAN,N/A,544369.0,10.0,1,0
INE13YH01017,SK Minerals & Additives Ltd,SKM,N/A,544584.0,10.0,1,0
INE140C01012,Siddha Ventures Ltd,SIDDHA,N/A,530439.0,10.0,1,0
INE141C01036,NHC Foods Ltd,NHCFOODS,N/A,517554.0,1.0,1,0
INE141D01018,Tamilnadu Telecommunication Limited,TNTELE,TNTELE,523419.0,10.0,1,1
INE141K01013,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMOPIPES,533164.0,10.0,1,1
INE142A01012,Oswal Agro Mills Limited,OSWALAGRO,OSWALAGRO,500317.0,10.0,1,1
INE142E01022,Bemco Hydraulics Ltd,BEMHY,N/A,522650.0,1.0,1,0
INE142I01023,Take Solutions Limited,TAKE,TAKE,532890.0,1.0,1,1
INE142K01011,Lypsa Gems & Jewellery Limited,LYPSAGEMS,LYPSAGEMS,534532.0,10.0,1,1
INE142M01025,Tata Technologies Limited,TATATECH,TATATECH,544028.0,2.0,1,1
INE142Q01026,Sula Vineyards Limited,SULA,SULA,543711.0,2.0,1,1
INE142Z01019,Orient Electric Limited,ORIENTELEC,ORIENTELEC,541301.0,1.0,1,1
INE143A01010,Oswal Greentech Limited,OSWALGREEN,OSWALGREEN,539290.0,10.0,1,1
INE143C01024,Precision Electronics Ltd,PRECISIO,N/A,517258.0,10.0,1,0
INE143I01013,Paramount Cosmetics India Ltd,PARMCOS-B,N/A,507970.0,10.0,1,0
INE143K01019,Yunik Managing Advisors Ltd,YUNIKM,N/A,533149.0,10.0,1,0
INE144C01014,Jagan Lamps Ltd,JAGANLAM,N/A,530711.0,10.0,1,0
INE144D01012,Cubex Tubings Limited,CUBEXTUB,CUBEXTUB,526027.0,10.0,1,1
INE144J01027,20 Microns Limited,20MICRONS,20MICRONS,533022.0,5.0,1,1
INE144Z01023,Tarsons Products Limited,TARSONS,TARSONS,543399.0,2.0,1,1
INE145E01017,Cravatex Ltd,CRAVATEX,N/A,509472.0,10.0,1,0
INE145J01032,Gujarat Toolroom Ltd,GUJTLRM,N/A,513337.0,1.0,1,0
INE145L01012,Keerthi Industries Ltd,KEERTHI,N/A,518011.0,10.0,1,0
INE145Y01023,Shish Industries Ltd,SHISHIND,N/A,540693.0,1.0,1,0
INE146C01019,White Organic Agro Ltd,WHITEORG,N/A,513713.0,10.0,1,0
INE146E01015,Creative Castings Ltd,CREATIVE,N/A,539527.0,10.0,1,0
INE146H01018,Inducto Steel Ltd,INDCTST,N/A,532001.0,10.0,1,0
INE146L01010,Kirloskar Oil Engines Limited,KIRLOSENG,KIRLOSENG,533293.0,2.0,1,1
INE146N01016,Family Care Hospitals Ltd,FAMILYCARE,N/A,516110.0,10.0,1,0
INE147A01011,Southern Petrochemicals Industries Corporation  Limited,SPIC,SPIC,590030.0,10.0,1,1
INE147C01017,Vashu Bhagnani Industries Ltd,POOJAENT,N/A,532011.0,10.0,1,0
INE147D01015,Indo Credit Capital Ltd,INDOCRED,N/A,526887.0,10.0,1,0
INE147P01019,Jindal Poly Investment and Finance Company Limited,JPOLYINVST,JPOLYINVST,536773.0,10.0,1,1
INE148A01019,Tamilnadu PetroProducts Limited,TNPETRO,TNPETRO,500777.0,10.0,1,1
INE148I01020,Sammaan Capital Limited,SAMMAANCAP,SAMMAANCAP,535789.0,2.0,1,1
INE148O01028,Delhivery Limited,DELHIVERY,DELHIVERY,543529.0,1.0,1,1
INE149A01033,Cholamandalam Financial Holdings Limited,CHOLAHLDNG,CHOLAHLDNG,504973.0,1.0,1,1
INE149K01016,Sandur Manganese & Iron Ores Limited,SANDUMA,SANDUMA,504918.0,10.0,1,1
INE149O01018,NIBE Limited,NIBE,NIBE,535136.0,10.0,1,1
INE149Q01021,Kalyan Capitals Ltd,KALYANCAP,N/A,538778.0,2.0,1,0
INE14LE01019,Aditya Birla Lifestyle Brands Limited,ABLBL,ABLBL,544403.0,10.0,1,1
INE14LM01012,Pajson Agro India Ltd,PAJSON,N/A,544657.0,10.0,1,0
INE14OX01013,Takyon Networks Ltd,TAKYON,N/A,544471.0,10.0,1,0
INE14QA01016,Ameenji Rubber Ltd,AMEENJI,N/A,544555.0,10.0,1,0
INE14UN01029,Vidya Wires Limited,VIDYAWIRES,VIDYAWIRES,544633.0,1.0,1,1
INE14VP01014,JD Cables Ltd,JDCABLES,N/A,544524.0,10.0,1,0
INE150B01039,Alkyl Amines Chemicals Limited,ALKYLAMINE,ALKYLAMINE,506767.0,2.0,1,1
INE150C01029,Titan Biotech Ltd,TITANBIO,N/A,524717.0,2.0,1,0
INE150D01027,Mauria Udyog Ltd,MUL,N/A,539219.0,1.0,1,0
INE150G01020,Lux Industries Limited,LUXIND,LUXIND,539542.0,2.0,1,1
INE150R01019,Swagtam Trading & Services Ltd,SWAGTAM,N/A,539406.0,10.0,1,0
INE151A01013,Tata Communications Limited,TATACOMM,TATACOMM,500483.0,10.0,1,1
INE151B01011,B2B Software Technologies Ltd,B2BSOFT,N/A,531268.0,10.0,1,0
INE151G01028,Shaily Engineering Plastics Limited,SHAILY,SHAILY,501423.0,2.0,1,1
INE151H01018,Milestone Global Ltd,MILESTONE,N/A,531338.0,10.0,1,0
INE152A01029,Thermax Limited,THERMAX,THERMAX,500411.0,2.0,1,1
INE152C01025,U. Y. Fincorp Limited,UYFINCORP,UYFINCORP,530579.0,5.0,1,1
INE152E01013,Elegant Floriculture & Agrotech India Ltd,ELEFLOR,N/A,526473.0,10.0,1,0
INE152M01016,Triveni Turbine Limited,TRITURBINE,TRITURBINE,533655.0,1.0,1,1
INE153A01019,Mahanagar Telephone Nigam Limited,MTNL,MTNL,500108.0,10.0,1,1
INE153C01015,Vintage Securities Ltd,VINTAGES,N/A,531051.0,10.0,1,0
INE153K01018,Moongipa Capital Finance Ltd,MONGIPA,N/A,530167.0,10.0,1,0
INE153T01027,BLS International Services Limited,BLS,BLS,540073.0,1.0,1,1
INE154A01025,ITC Limited,ITC,ITC,500875.0,1.0,1,1
INE154B01023,Mohite Industries Ltd,MOHITE,N/A,532140.0,1.0,1,0
INE154G01022,Venmax Drugs and Pharmaceuticals Ltd,VENMAX,N/A,531015.0,10.0,1,0
INE154M01012,Rapid Investments Ltd,RAPIDIN,N/A,501351.0,10.0,1,0
INE155A01022,Tata Motors Passenger Vehicles Limited,TMPV,TMPV,500570.0,2.0,1,1
INE155C01010,Albert David Limited,ALBERTDAVD,ALBERTDAVD,524075.0,10.0,1,1
INE155E01016,Investment & Precision Castings Ltd,INVPRECQ,N/A,504786.0,10.0,1,0
INE155G01029,New Delhi Television Limited,NDTV,NDTV,532529.0,4.0,1,1
INE155R01018,Jet Solar Ltd,JETSOLAR,N/A,538794.0,10.0,1,0
INE155Z01011,Macpower CNC Machines Limited,N/A,MACPOWER,N/A,10.0,0,1
INE156A01020,Indo Rama Synthetics (India) Limited,INDORAMA,INDORAMA,500207.0,10.0,1,1
INE156C01018,Pioneer Embroideries Limited,PIONEEREMB,PIONEEREMB,514300.0,10.0,1,1
INE156E01014,Jaihind Synthetics Ltd,JAIHINDS,N/A,514312.0,10.0,1,0
INE157H01023,K.M.Sugar Mills Limited,KMSUGAR,KMSUGAR,532673.0,2.0,1,1
INE158A01026,Hero MotoCorp Limited,HEROMOTOCO,HEROMOTOCO,500182.0,2.0,1,1
INE158B01016,Eimco Elecon (India) Limited,EIMCOELECO,EIMCOELECO,523708.0,10.0,1,1
INE158C01014,City Online Services Ltd,CITYONLINE,N/A,538674.0,10.0,1,0
INE158F01017,El Forge Ltd,ELFORGE,N/A,531144.0,10.0,1,0
INE158G01015,Remi Edelstahl Tubulars Ltd,REMIEDEL,N/A,513043.0,10.0,1,0
INE158R01012,Diggi Multitrade Ltd,DML,N/A,540811.0,10.0,1,0
INE159A01016,GlaxoSmithKline Pharmaceuticals Limited,GLAXO,GLAXO,500660.0,10.0,1,1
INE159C01012,Salguti Industries Ltd,SALGUTI,N/A,526554.0,10.0,1,0
INE159E01026,MM Rubber Company Ltd,MMRUBBR-B,N/A,509196.0,2.0,1,0
INE159L01013,S V Global Mill Ltd,SVGLOBAL,N/A,535621.0,5.0,1,0
INE159N01027,Viji Finance Limited,VIJIFIN,VIJIFIN,537820.0,1.0,1,1
INE159O01033,Mystic Electronics Ltd,MYSTICELE,N/A,535205.0,10.0,1,0
INE15B701018,Pine Labs Limited,PINELABS,PINELABS,544606.0,1.0,1,1
INE15MX01014,Abril Paper Tech Ltd,ABRIL,N/A,544500.0,10.0,1,0
INE15WN01014,Repono Ltd,REPONO,N/A,544463.0,10.0,1,0
INE15XJ01010,Aptus Pharma Ltd,APPL,N/A,544529.0,10.0,1,0
INE160A01022,Punjab National Bank,PNB,PNB,532461.0,2.0,1,1
INE160F01013,PH Capital Ltd,PHCAP,N/A,500143.0,10.0,1,0
INE160H01019,PBA Infrastructure Ltd,PBAINFRA,N/A,532676.0,10.0,1,0
INE160N01017,Healthy Investments Ltd,HEALINV,N/A,503689.0,10.0,1,0
INE160O01031,Mukta Agriculture Ltd,MUKTA,N/A,535204.0,10.0,1,0
INE161701011,Patel Chem Specialities Ltd,PATELCHEM,N/A,544460.0,10.0,1,0
INE161A01038,NIIT Limited,NIITLTD,NIITLTD,500304.0,2.0,1,1
INE161E01014,Metal Coatings India Ltd,METALCO,N/A,531810.0,10.0,1,0
INE161F01011,Anirit Ventures Ltd,ANIRIT,N/A,530705.0,10.0,1,0
INE161G01027,Morarjee Textiles Limited,MORARJEE,MORARJEE,532621.0,7.0,1,1
INE161L01027,Vikas Lifecare Limited,VIKASLIFE,VIKASLIFE,542655.0,1.0,1,1
INE162901016,Meta Infotech Ltd,METAINFO,N/A,544441.0,10.0,1,0
INE162A01010,Gujarat Industries Power Company Limited,GIPCL,GIPCL,517300.0,10.0,1,1
INE162B01018,Lumax Industries Limited,LUMAXIND,LUMAXIND,517206.0,10.0,1,1
INE162C01024,Paras Petrofils Limited,PARASPETRO,PARASPETRO,521246.0,1.0,1,1
INE162L01017,Ganon Products Ltd,GANONPRO,N/A,512443.0,10.0,1,0
INE163401016,Kanishk Aluminium India Ltd,KANISHK,N/A,544693.0,10.0,1,0
INE163701019,KVS Castings Ltd,KVSCASTING,N/A,544554.0,10.0,1,0
INE163A01018,NOCIL Limited,NOCIL,NOCIL,500730.0,10.0,1,1
INE164A01016,Balmer Lawrie & Company Limited,BALMLAWRIE,BALMLAWRIE,523319.0,10.0,1,1
INE164B01030,Kellton Tech Solutions Limited,KELLTONTEC,KELLTONTEC,519602.0,1.0,1,1
INE164D01010,Ikoma Technologies Ltd,IKOMA,N/A,531997.0,10.0,1,0
INE165B01029,R. S. Software (India) Limited,RSSOFTWARE,RSSOFTWARE,517447.0,5.0,1,1
INE165F01020,Gem Spinners India Ltd,GEMSPIN,N/A,521133.0,5.0,1,0
INE165G01010,Assam Entrade Ltd,ASSAMENT,N/A,542911.0,10.0,1,0
INE166R01015,National Standard (India) Ltd,NATIONSTD,N/A,504882.0,10.0,1,0
INE167B01025,ACI Infocom Ltd,ACIIN,N/A,517356.0,1.0,1,0
INE167E01037,Panyam Cements & Mineral Industries Ltd,PANCM,N/A,500322.0,10.0,1,0
INE167H01014,Simplex Realty Ltd,SIMPLXREA,N/A,503229.0,10.0,1,0
INE168A01041,The Jammu & Kashmir Bank Limited,J&KBANK,J&KBANK,532209.0,1.0,1,1
INE168C01013,Hilltone Software and Gases Ltd,HILLTONE,N/A,544308.0,10.0,1,0
INE168O01026,GCM Securities Ltd,GCMSECU,N/A,535431.0,1.0,1,0
INE168P01015,Emcure Pharmaceuticals Limited,EMCURE,EMCURE,544210.0,10.0,1,1
INE169A01031,Coromandel International Limited,COROMANDEL,COROMANDEL,506395.0,1.0,1,1
INE169F01014,NMS Global Ltd,NMSGLOBAL,N/A,522289.0,10.0,1,0
INE16IQ01014,Super Iron Foundry Ltd,SUPERIRON,N/A,544381.0,10.0,1,0
INE16NZ01023,Orkla India Limited,ORKLAINDIA,ORKLAINDIA,544595.0,1.0,1,1
INE16QA01011,Stanbik Agro Ltd,STANBIK,N/A,544659.0,10.0,1,0
INE16SF01016,Borana Weaves Limited,BORANA,BORANA,544404.0,10.0,1,1
INE16XA01017,Infinity Infoway Ltd,INFINITY,N/A,544567.0,10.0,1,0
INE170C01019,Modipon Ltd,MODIPON,N/A,503776.0,10.0,1,0
INE170D01025,APM Industries Ltd,APMIN,N/A,523537.0,2.0,1,0
INE170E01023,Satia Industries Limited,SATIA,SATIA,539201.0,1.0,1,1
INE170I01016,Hinduja Global Solutions Limited,HGS,HGS,532859.0,10.0,1,1
INE170U01011,Suraj Industries Ltd,SURJIND,N/A,526211.0,10.0,1,0
INE170V01027,Salasar Techno Engineering Limited,SALASAR,SALASAR,540642.0,1.0,1,1
INE171A01029,The Federal Bank  Limited,FEDERALBNK,FEDERALBNK,500469.0,2.0,1,1
INE171Z01026,Bharat Dynamics Limited,BDL,BDL,541143.0,5.0,1,1
INE172A01027,Castrol India Limited,CASTROLIND,CASTROLIND,500870.0,5.0,1,1
INE172B01017,IEC Education Ltd,IECEDU,N/A,531840.0,10.0,1,0
INE172D01021,Capital Trade Links Ltd,CTL,N/A,538476.0,1.0,1,0
INE172E01011,Smruthi Organics Ltd,SMRUTHIORG,N/A,540686.0,10.0,1,0
INE172N01012,Imagicaaworld Entertainment Limited,IMAGICAA,IMAGICAA,539056.0,10.0,1,1
INE173A01025,Standard Industries Limited,SIL,SIL,530017.0,5.0,1,1
INE173E01019,Tejassvi Aaharam Ltd,TEJASSVI,N/A,531628.0,10.0,1,0
INE173J01018,SRM Energy Ltd,SRMENERGY,N/A,523222.0,10.0,1,0
INE173U01015,Umiya Tubes Ltd,UMIYA,N/A,539798.0,10.0,1,0
INE173V01013,Gujarat Winding Systems Ltd,GUJWIND,N/A,541627.0,10.0,1,0
INE175A01038,Jain Irrigation Systems Limited,JISLJALEQS,JISLJALEQS,500219.0,2.0,1,1
INE175C01018,Spenta International Ltd,SPENTA,N/A,526161.0,10.0,1,0
INE175N01023,Aerpace Industries Ltd,AERPACE,N/A,534733.0,1.0,1,0
INE175Q01018,Kusam Electrical Industries Ltd,KUSUMEL,N/A,511048.0,10.0,1,0
INE176A01028,Bata India Limited,BATAINDIA,BATAINDIA,500043.0,5.0,1,1
INE176B01034,Havells India Limited,HAVELLS,HAVELLS,517354.0,1.0,1,1
INE176E01012,Tamilnadu Steel Tubes Ltd,TNSTLTU,N/A,513540.0,10.0,1,0
INE176J01011,Sicagen India Ltd,SICAGEN,N/A,533014.0,10.0,1,0
INE176L01017,Crane Infrastructure Ltd,CRANEINFRA,N/A,538770.0,10.0,1,0
INE176N01039,Caspian Corporate Services Ltd,CASPIAN,N/A,534732.0,10.0,1,0
INE176O01011,Espire Hospitality Limited,ESPIRE,N/A,532016.0,10.0,1,0
INE176R01014,Rajkot Investment Trust Ltd,RAJKOTINV,N/A,539495.0,10.0,1,0
INE177A01018,Ingersoll Rand (India) Limited,INGERRAND,INGERRAND,500210.0,10.0,1,1
INE177C01022,Batliboi Ltd,BATLIBOI,N/A,522004.0,5.0,1,0
INE177E01010,SPV Global Trading Ltd,SPVGLOBAL,N/A,512221.0,10.0,1,0
INE177F01017,Kovai Medical Center & Hospital Ltd,KOVAI,N/A,523323.0,10.0,1,0
INE177H01039,Godawari Power And Ispat limited,GPIL,GPIL,532734.0,1.0,1,1
INE177M01013,Integrated Proteins Ltd,INTEGFD,N/A,519606.0,10.0,1,0
INE178A01016,Chennai Petroleum Corporation Limited,CHENNPETRO,CHENNPETRO,500110.0,10.0,1,1
INE178C01020,Smartlink Holdings Limited,SMARTLINK,SMARTLINK,532419.0,2.0,1,1
INE178E01026,Skyline Millars Ltd,SKYLMILAR,N/A,505650.0,1.0,1,0
INE178T01024,Advik Capital Ltd,ADVIKCA,N/A,539773.0,1.0,1,0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,PGHH,PGHH,500459.0,10.0,1,1
INE179G01029,Davangere Sugar Company Limited,DAVANGERE,DAVANGERE,543267.0,1.0,1,1
INE179O01031,Spright Agro Ltd,SPRIGHT,N/A,531205.0,1.0,1,0
INE180A01020,Max Financial Services Limited,MFSL,MFSL,500271.0,2.0,1,1
INE180C01042,Capri Global Capital Limited,CGCL,CGCL,531595.0,1.0,1,1
INE180M01033,Longspur International Ventures Ltd,LONGSPUR,N/A,504340.0,10.0,1,0
INE181D01014,Panther Industrial Products Ltd,PANIDPR,N/A,524055.0,10.0,1,0
INE181U01018,Classic Filaments Ltd,CFL,N/A,540310.0,10.0,1,0
INE182A01018,Pfizer Limited,PFIZER,PFIZER,500680.0,10.0,1,1
INE182D01020,Marathon Nextgen Realty Limited,MARATHON,MARATHON,503101.0,5.0,1,1
INE183A01024,Finolex Industries Limited,FINPIPE,FINPIPE,500940.0,2.0,1,1
INE183D01010,Cybele Industries Ltd,CYBELEIND,N/A,531472.0,10.0,1,0
INE183Q01020,Continental Securities Ltd,CSL,N/A,538868.0,2.0,1,0
INE183R01010,Decorous Investment & Trading Co Ltd,DITCO,N/A,539405.0,10.0,1,0
INE183U01022,Pulsar International Ltd,PULSRIN,N/A,512591.0,1.0,1,0
INE184B01012,Sagarsoft (India) Ltd,SAGARSOFT,N/A,540143.0,10.0,1,0
INE184D01026,Rajasthan Securities Ltd,RAJSEC,N/A,526873.0,3.0,1,0
INE184E01024,UTL Industries Ltd,UTLINDS,N/A,500426.0,1.0,1,0
INE184H01027,Everest Kanto Cylinder Limited,EKC,EKC,532684.0,2.0,1,1
INE184O01015,Diffusion Engineers Limited,DIFFNKG,DIFFNKG,544264.0,10.0,1,1
INE184S01024,Alstone Textiles (India) Ltd,ALSTONE,N/A,539277.0,1.0,1,0
INE185C01017,Shree Ajit Pulp And Paper Ltd,SAPPL,N/A,538795.0,10.0,1,0
INE185D01015,Lexoraa Industries Ltd,LEXORAA,N/A,531944.0,10.0,1,0
INE185E01021,Filatex Fashions Limited,FILATFASH,FILATFASH,532022.0,1.0,1,1
INE185H01016,Celebrity Fashions Limited,CELEBRITY,CELEBRITY,532695.0,10.0,1,1
INE185K01036,Arnold Holdings Ltd,ARNOLD,N/A,537069.0,10.0,1,0
INE185U01035,KCD Industries India Ltd,KCDGROUP,N/A,540696.0,1.0,1,0
INE186A01019,Gujarat Alkalies and Chemicals Limited,GUJALKALI,GUJALKALI,530001.0,10.0,1,1
INE186C01023,Mefcom Capital Markets Ltd,MEFCOMCAP,N/A,531176.0,2.0,1,0
INE186E01011,Vikalp Securities Ltd,VIKALPS,N/A,531334.0,10.0,1,0
INE186H01022,Bannari Amman Spinning Mills Limited,BASML,BASML,532674.0,5.0,1,1
INE186R01013,Osiajee Texfab Ltd,OSIAJEE,N/A,540198.0,10.0,1,0
INE187D01029,Talbros Automotive Components Limited,TALBROAUTO,TALBROAUTO,505160.0,2.0,1,1
INE187R01029,Consecutive Commodities Ltd,CCDL,N/A,539091.0,1.0,1,0
INE187U01015,Western Ministil Ltd,WMINIMT,N/A,504998.0,10.0,1,0
INE188A01015,Fertilizers and Chemicals Travancore Limited,FACT,FACT,590024.0,10.0,1,1
INE188B01013,Igarashi Motors India Limited,IGARASHI,IGARASHI,517380.0,10.0,1,1
INE188E01017,Williamson Financial Services Ltd,WILLIMFI,N/A,519214.0,10.0,1,0
INE188Y01031,Vertoz Limited,N/A,VERTOZ,N/A,10.0,0,1
INE189B01011,Styrenix Performance Materials Limited,STYRENIX,STYRENIX,506222.0,10.0,1,1
INE189I01024,Nelcast Limited,NELCAST,NELCAST,532864.0,2.0,1,1
INE18JU01028,GNG Electronics Limited,EBGNG,EBGNG,544455.0,2.0,1,1
INE18PB01017,Bhavik Enterprises Ltd,BHAVIK,N/A,544551.0,10.0,1,0
INE190D01015,Arihants Securities Ltd,ARISE,N/A,531017.0,10.0,1,0
INE190F01028,Thakral Services India Ltd,THAKRAL,N/A,509015.0,3.0,1,0
INE190H01024,Sakuma Exports Limited,SAKUMA,SAKUMA,532713.0,1.0,1,1
INE191201016,LGT Business Connextions Ltd,LGT,N/A,544489.0,10.0,1,0
INE191A01027,Orchid Pharma Limited,ORCHPHARMA,ORCHPHARMA,524372.0,10.0,1,1
INE191B01025,Welspun Corp Limited,WELCORP,WELCORP,532144.0,5.0,1,1
INE191C01023,East India Drums and Barrels Manufacturing Ltd,EASTINDIA,N/A,523874.0,10.0,1,0
INE191H01014,PVR INOX Limited,PVRINOX,PVRINOX,532689.0,10.0,1,1
INE191N01012,Alexander Stamps And Coin Ltd,ALEXANDER,N/A,511463.0,10.0,1,0
INE191O01010,Lakhotia Polyesters (India) Ltd,LAKHOTIA,N/A,535387.0,10.0,1,0
